# Device Information: 
# Manufacturer:LGE
# Model: Nexus 4
# API-level: 21
# LGE Accelerometer Sensor: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 1
# LGE Magnetometer Sensor: 
#     Resolution: 0.14953613
#     Minimal Delay: 20000
#     Sensor Type: 2
# Orientation: 
#     Resolution: 0.1
#     Minimal Delay: 5000
#     Sensor Type: 3
# LGE Proximity Sensor: 
#     Resolution: 0.10070801
#     Minimal Delay: 50000
#     Sensor Type: 8
# LGE Light Sensor: 
#     Resolution: 0.009994507
#     Minimal Delay: 50000
#     Sensor Type: 5
# LGE Gyroscope Sensor: 
#     Resolution: 0.0010681152
#     Minimal Delay: 5000
#     Sensor Type: 4
# LGE Barometer Sensor: 
#     Resolution: 0.009994507
#     Minimal Delay: 33333
#     Sensor Type: 6
# LGE Magnetometer Sensor: 
#     Resolution: 0.14953613
#     Minimal Delay: 20000
#     Sensor Type: 14
# LGE Gyroscope Sensor: 
#     Resolution: 0.0010681152
#     Minimal Delay: 5000
#     Sensor Type: 16
# Gravity: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 9
# Linear Acceleration: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 10
# Rotation Vector: 
#     Resolution: 5.9604645E-8
#     Minimal Delay: 5000
#     Sensor Type: 11
# Significant Motion: 
#     Resolution: 1.0
#     Minimal Delay: -1
#     Sensor Type: 17
# Game Rotation Vector: 
#     Resolution: 5.9604645E-8
#     Minimal Delay: 5000
#     Sensor Type: 15
# sample; timestamp; type; accuracy; data1; ...; dataN
#------------------------------------------------------------------
262; 1419822856381939965; 10; 3; -0.015396; 0.067590; -0.043589
263; 1419822856386975365; 10; 3; -0.027039; 0.009796; -0.074749
264; 1419822856392010766; 10; 3; 0.028947; 0.004635; -0.185566
265; 1419822856397046166; 10; 3; 0.059571; 0.022463; -0.233756
266; 1419822856402081566; 10; 3; -0.015882; -0.076615; -0.251737
267; 1419822856407116967; 10; 3; 0.030559; -0.026513; -0.383173
268; 1419822856412152367; 10; 3; 0.056205; -0.025843; -0.372652
269; 1419822856417218285; 10; 3; 0.104120; -0.067352; -0.324949
270; 1419822856422223168; 10; 3; 0.045208; -0.051309; -0.312468
271; 1419822856427289086; 10; 3; 0.054261; -0.036121; -0.296994
272; 1419822856432293969; 10; 3; 0.119520; -0.043213; -0.264156
273; 1419822856437329369; 10; 3; 0.121109; -0.049691; -0.262568
274; 1419822856442364769; 10; 3; 0.154913; 0.012673; -0.173924
275; 1419822856447400170; 10; 3; 0.090542; 0.047521; -0.024698
276; 1419822856452435570; 10; 3; -0.072961; -0.072584; -0.102007
277; 1419822856457470971; 10; 3; -0.116229; -0.112694; -0.080630
278; 1419822856462536889; 10; 3; -0.092667; -0.098130; -0.047781
279; 1419822856467572289; 10; 3; -0.052231; -0.076444; -0.003696
280; 1419822856472577172; 10; 3; 0.126818; 0.040846; 0.148326
281; 1419822856477612572; 10; 3; 0.170941; 0.084034; 0.107803
282; 1419822856482647973; 10; 3; 0.346917; 0.067584; 0.246207
283; 1419822856487683373; 10; 3; 0.376886; 0.068552; 0.352247
284; 1419822856492718773; 10; 3; 0.359564; 0.103307; 0.232724
285; 1419822856497754174; 10; 3; 0.317487; 0.054717; 0.333272
286; 1419822856502789574; 10; 3; 0.272442; 0.092239; 0.176328
287; 1419822856507824974; 10; 3; 0.157654; -0.012661; 0.247898
288; 1419822856512860375; 10; 3; 0.041822; -0.013181; 0.241364
289; 1419822856517926293; 10; 3; 0.027802; 0.047512; 0.203161
290; 1419822856522931176; 10; 3; -0.041026; 0.105338; 0.143958
291; 1419822856527966576; 10; 3; -0.154754; 0.152080; 0.213798
292; 1419822856533001976; 10; 3; -0.150166; 0.119241; 0.102545
293; 1419822856538037377; 10; 3; -0.209871; 0.087611; 0.095171
294; 1419822856543072777; 10; 3; -0.165381; 0.061880; 0.189705
295; 1419822856548108178; 10; 3; -0.169739; 0.063292; 0.045323
296; 1419822856553143578; 10; 3; -0.149499; 0.088217; -0.156791
297; 1419822856558178978; 10; 3; -0.103912; 0.082329; -0.133135
298; 1419822856563214379; 10; 3; -0.087724; 0.023614; -0.170281
299; 1419822856568280297; 10; 3; 0.003353; 0.097843; -0.191019
300; 1419822856573285180; 10; 3; 0.056851; 0.051313; -0.118709
301; 1419822856578351098; 10; 3; 0.127573; 0.077386; -0.171233
302; 1419822856583355980; 10; 3; 0.204888; 0.019608; -0.202289
303; 1419822856588421898; 10; 3; 0.302072; -0.043477; -0.154106
304; 1419822856593426781; 10; 3; 0.241086; 0.019178; -0.172462
305; 1419822856598492699; 10; 3; 0.151802; -0.010655; -0.126971
306; 1419822856603497582; 10; 3; 0.181793; -0.046052; -0.112606
307; 1419822856608563500; 10; 3; 0.095134; -0.019697; -0.109038
308; 1419822856613598900; 10; 3; 0.020131; -0.000480; 0.014706
309; 1419822856618634301; 10; 3; -0.041265; 0.041117; 0.040483
310; 1419822856623639183; 10; 3; -0.137785; 0.046865; 0.030738
311; 1419822856628674584; 10; 3; -0.157173; 0.086579; 0.044924
312; 1419822856633709984; 10; 3; -0.125062; 0.040692; 0.131311
313; 1419822856638775902; 10; 3; -0.139950; 0.069096; 0.152591
314; 1419822856643780785; 10; 3; -0.100000; 0.018870; -0.018115
315; 1419822856648816185; 10; 3; -0.001960; -0.005384; -0.024030
316; 1419822856653882103; 10; 3; -0.019527; -0.002509; -0.106353
317; 1419822856658886986; 10; 3; -0.092481; -1.257846; -0.798205
318; 1419822856663952904; 10; 3; -20.093546; -1.301526; -14.753693
319; 1419822856668988305; 10; 3; 13.107653; 3.510837; -4.405163
320; 1419822856673993187; 10; 3; 16.094614; 3.751486; 3.448616
321; 1419822856679028588; 10; 3; 6.268982; 0.731824; 6.345278
322; 1419822856684094506; 10; 3; -3.749667; -2.452717; 3.962251
323; 1419822856689129906; 10; 3; -3.698098; -1.603364; 1.424026
324; 1419822856694134789; 10; 3; 0.483431; 0.335788; 0.550178
325; 1419822856699200707; 10; 3; 1.972453; 1.011217; 0.090151
326; 1419822856704236107; 10; 3; 2.123536; 0.965061; 0.418508
327; 1419822856709240990; 10; 3; 1.785907; 0.646836; 1.200785
328; 1419822856714306908; 10; 3; 1.252179; 0.531257; 1.180485
329; 1419822856719342308; 10; 3; 0.786236; 0.557539; 0.144043
330; 1419822856724377709; 10; 3; 0.379324; 0.584691; -0.843425
331; 1419822856729382592; 10; 3; -0.144202; 0.769837; -1.704070
332; 1419822856734417992; 10; 3; -0.865974; 0.719904; -1.217051
333; 1419822856739453392; 10; 3; -1.185272; 0.513083; -0.744612
334; 1419822856744488793; 10; 3; -1.370306; 0.308309; -0.442477
335; 1419822856749524193; 10; 3; -1.284570; 0.199855; -0.374294
336; 1419822856754559594; 10; 3; -1.193522; 0.186879; -0.381975
337; 1419822856759594994; 10; 3; -1.018576; 0.050372; -0.228750
338; 1419822856764691430; 10; 3; -0.856524; -0.100170; 0.088473
339; 1419822856769696312; 10; 3; -0.631039; -0.171503; 0.424047
340; 1419822856774731713; 10; 3; -0.419858; -0.162837; 0.574146
341; 1419822856779736596; 10; 3; -0.124954; -0.031125; 0.777595
342; 1419822856784771996; 10; 3; 0.133979; 0.022483; 0.802009
343; 1419822856789807396; 10; 3; 0.227745; 0.080887; 0.951057
344; 1419822856794842797; 10; 3; 0.275755; 0.013241; 0.949460
345; 1419822856799878197; 10; 3; 0.207330; -0.060535; 1.049680
346; 1419822856804944115; 10; 3; 0.138086; -0.115689; 0.930060
347; 1419822856809948998; 10; 3; 0.038622; -0.065787; 1.005625
348; 1419822856814984398; 10; 3; 0.027699; -0.068916; 0.855611
349; 1419822856820019799; 10; 3; -0.027879; -0.029962; 0.735785
350; 1419822856825055199; 10; 3; -0.071089; -0.015486; 0.635345
351; 1419822856830090599; 10; 3; -0.065108; -0.025259; 0.403307
352; 1419822856835126000; 10; 3; -0.118159; 0.047885; 0.178525
353; 1419822856840161400; 10; 3; -0.171086; 0.110321; -0.066838
354; 1419822856845196801; 10; 3; -0.211075; 0.052111; -0.256146
355; 1419822856850232201; 10; 3; -0.180195; 0.076921; -0.422119
356; 1419822856855267601; 10; 3; -0.182947; 0.012753; -0.533192
357; 1419822856860303002; 10; 3; -0.095526; 0.064189; -0.633650
358; 1419822856865338402; 10; 3; -0.023762; 0.118346; -0.694106
359; 1419822856870404320; 10; 3; -0.004208; 0.074474; -0.762315
360; 1419822856875409203; 10; 3; -0.081622; 0.051731; -0.762542
361; 1419822856880444603; 10; 3; -0.108566; 0.077331; -0.754287
362; 1419822856885480004; 10; 3; -0.064987; 0.091858; -0.856353
363; 1419822856890515404; 10; 3; -0.089906; 0.107298; -0.805060
364; 1419822856895550805; 10; 3; -0.087076; 0.053767; -0.870470
365; 1419822856900616723; 10; 3; -0.083050; 0.019255; -0.753161
366; 1419822856905621605; 10; 3; -0.072388; -0.016708; -0.681266
367; 1419822856910657006; 10; 3; 0.007662; -0.038784; -0.664042
368; 1419822856915722924; 10; 3; 0.011304; -0.065960; -0.471077
369; 1419822856920758324; 10; 3; 0.059027; -0.043624; -0.428020
370; 1419822856925793724; 10; 3; 0.058315; -0.057504; -0.277876
371; 1419822856930798607; 10; 3; 0.143365; -0.100657; -0.142820
372; 1419822856935834008; 10; 3; 0.199876; -0.092465; -0.046333
373; 1419822856940869408; 10; 3; 0.264896; -0.095022; 0.083242
374; 1419822856945904808; 10; 3; 0.210613; -0.033609; 0.274482
375; 1419822856950940209; 10; 3; 0.222602; 0.020184; 0.310271
376; 1419822856955975609; 10; 3; 0.191281; -0.002833; 0.388522
377; 1419822856961011010; 10; 3; 0.117664; -0.058643; 0.417827
378; 1419822856966046410; 10; 3; 0.039599; -0.063931; 0.316196
379; 1419822856971112328; 10; 3; 0.068175; -0.044850; 0.268965
380; 1419822856976117211; 10; 3; 0.113534; -0.088065; 0.196308
381; 1419822856981152611; 10; 3; 0.191153; -0.018744; 0.166933
382; 1419822856986218529; 10; 3; 0.143525; -0.041210; 0.210267
383; 1419822856991253930; 10; 3; 0.218256; 0.015684; 0.165947
384; 1419822856996289330; 10; 3; 0.181256; 0.021049; 0.119819
385; 1419822857001294213; 10; 3; 0.196980; -0.017832; 0.137187
386; 1419822857006360131; 10; 3; 0.219131; 0.028681; 0.049159
387; 1419822857011365014; 10; 3; 0.202205; 0.039491; -0.099208
388; 1419822857016400414; 10; 3; 0.180481; -0.049294; -0.184488
389; 1419822857021466332; 10; 3; 0.149245; 0.048823; -0.230773
390; 1419822857026471215; 10; 3; 0.120561; 0.014154; -0.156403
391; 1419822857031506615; 10; 3; 0.094486; 0.019243; -0.186140
392; 1419822857036542016; 10; 3; 0.103006; 0.040236; -0.129769
393; 1419822857041577416; 10; 3; 0.053423; 0.024789; -0.160742
394; 1419822857046612816; 10; 3; 0.101322; 0.006173; -0.175486
395; 1419822857051678734; 10; 3; 0.101406; 0.031764; -0.037380
396; 1419822857056714135; 10; 3; 0.061936; -0.048374; -0.027877
397; 1419822857061719017; 10; 3; 0.035528; -0.051291; -0.002779
398; 1419822857066784935; 10; 3; 0.091302; -0.006926; 0.062928
399; 1419822857071820336; 10; 3; 0.127015; 0.061942; 0.127738
400; 1419822857076855736; 10; 3; 0.191298; -0.000348; 0.063518
401; 1419822857081860619; 10; 3; 0.116699; -0.020146; 0.075995
402; 1419822857086896019; 10; 3; 0.111392; -0.019932; 0.056706
403; 1419822857091931420; 10; 3; 0.038783; -0.074521; 0.079312
404; 1419822857096966820; 10; 3; 0.019907; -0.046074; 0.080779
405; 1419822857102002221; 10; 3; -0.000283; 0.004815; 0.016983
406; 1419822857107037621; 10; 3; -0.037265; 0.033096; -0.107333
407; 1419822857112073021; 10; 3; -0.045854; 0.023438; -0.003574
408; 1419822857117108422; 10; 3; 0.085576; 0.028152; -0.099675
409; 1419822857122174340; 10; 3; -0.006629; 0.075642; -0.030583
410; 1419822857127209740; 10; 3; -0.028680; 0.093394; 0.051308
411; 1419822857132245141; 10; 3; -0.049600; 0.089795; -0.049940
412; 1419822857137280541; 10; 3; -0.045585; 0.064911; -0.021634
413; 1419822857142315941; 10; 3; -0.068097; 0.099517; -0.007778
414; 1419822857147351342; 10; 3; 0.002758; 0.128090; 0.010753
415; 1419822857152386742; 10; 3; 0.082766; 0.105463; -0.044295
416; 1419822857157422142; 10; 3; 0.103056; 0.018638; -0.033748
417; 1419822857162457543; 10; 3; 0.149280; 0.010262; -0.101447
418; 1419822857167492943; 10; 3; 0.168006; -0.032589; -0.105982
419; 1419822857172497826; 10; 3; 0.139368; -0.043280; -0.019059
420; 1419822857177563744; 10; 3; 0.125544; -0.009979; -0.065310
421; 1419822857182599144; 10; 3; 0.158525; -0.004108; -0.021100
422; 1419822857187634545; 10; 3; 0.076622; 0.040813; -0.050411
423; 1419822857192669945; 10; 3; -0.061607; 0.054668; -0.144783
424; 1419822857197705346; 10; 3; -0.138564; 0.067274; -0.064301
425; 1419822857202740746; 10; 3; -0.176149; 0.064365; -0.133554
426; 1419822857207776146; 10; 3; -0.190101; 0.061399; -0.095716
427; 1419822857212811547; 10; 3; -0.174829; 0.120141; -0.196899
428; 1419822857217846947; 10; 3; -0.100793; 0.115817; -0.123371
429; 1419822857222882348; 10; 3; 0.038079; 0.070110; -0.198699
430; 1419822857227887230; 10; 3; 0.143219; 0.021244; -0.200644
431; 1419822857232953148; 10; 3; 0.205287; 0.015578; -0.187610
432; 1419822857237958031; 10; 3; 0.233977; 0.025740; -0.246349
433; 1419822857243023949; 10; 3; 0.263800; 0.016123; -0.054973
434; 1419822857248059349; 10; 3; 0.306851; -0.060763; 0.002480
435; 1419822857253064232; 10; 3; 0.274258; -0.039913; 0.189041
436; 1419822857258099633; 10; 3; 0.259992; -0.051227; 0.133060
437; 1419822857263135033; 10; 3; 0.197639; -0.054439; 0.131027
438; 1419822857268170433; 10; 3; 0.145539; -0.020022; 0.272070
439; 1419822857273236351; 10; 3; 0.046593; -0.049047; 0.225801
440; 1419822857278241234; 10; 3; 0.031289; -0.006021; 0.225394
441; 1419822857283307152; 10; 3; -0.012495; 0.001929; 0.166326
442; 1419822857288342553; 10; 3; -0.030391; 0.021133; 0.173459
443; 1419822857293377953; 10; 3; -0.060548; 0.027884; 0.109979
444; 1419822857298382836; 10; 3; -0.018753; 0.003369; 0.022132
445; 1419822857303418236; 10; 3; 0.033019; 0.014215; 0.004893
446; 1419822857308453637; 10; 3; 0.117508; 0.058070; -0.045323
447; 1419822857313489037; 10; 3; 0.205201; 0.028134; -0.065670
448; 1419822857318524437; 10; 3; 0.228429; -0.038260; -0.246023
449; 1419822857323590355; 10; 3; 0.276516; -0.017760; -0.285807
450; 1419822857328595238; 10; 3; 0.321070; 0.023043; -0.284437
451; 1419822857333630639; 10; 3; 0.313911; -0.035136; -0.332059
452; 1419822857338666039; 10; 3; 0.252978; 0.025748; -0.307961
453; 1419822857343701439; 10; 3; 0.199124; -0.010048; -0.342623
454; 1419822857348736840; 10; 3; 0.067535; -0.003672; -0.218295
455; 1419822857353772240; 10; 3; 0.050970; 0.039634; -0.063577
456; 1419822857358807641; 10; 3; 0.008015; 0.052017; -0.021176
457; 1419822857363843041; 10; 3; 0.065200; -0.011344; 0.087190
458; 1419822857368939476; 10; 3; 0.068306; -0.051983; 0.134859
459; 1419822857373944359; 10; 3; 0.143667; -0.051319; 0.102371
460; 1419822857378949242; 10; 3; 0.056739; -0.067482; 0.193309
461; 1419822857383984642; 10; 3; 0.032832; -0.054320; 0.149332
462; 1419822857389020043; 10; 3; 0.069749; -0.029914; 0.215991
463; 1419822857394055443; 10; 3; -19.214127; -12.574844; -5.029096
464; 1419822857399121361; 10; 3; -2.151910; 4.634545; -9.030121
465; 1419822857404126244; 10; 3; 10.893427; 3.288026; 0.093173
466; 1419822857409192162; 10; 3; 10.879920; 2.792125; 3.960494
467; 1419822857414197045; 10; 3; 2.500091; -0.793260; 4.425566
468; 1419822857419262963; 10; 3; -2.721451; -2.147066; 2.563954
469; 1419822857424298363; 10; 3; -1.725016; -0.809575; 1.068759
470; 1419822857429303246; 10; 3; 0.122622; 0.411082; 0.095984
471; 1419822857434369164; 10; 3; 1.125025; 0.873986; -0.240805
472; 1419822857439374047; 10; 3; 1.450547; 0.865611; 0.814601
473; 1419822857444439965; 10; 3; 1.230737; 0.724466; 1.441468
474; 1419822857449475365; 10; 3; 1.055158; 0.568297; 0.894515
475; 1419822857454510766; 10; 3; 0.795193; 0.559371; 0.030620
476; 1419822857459515648; 10; 3; 0.510658; 0.517868; -0.601372
477; 1419822857464551049; 10; 3; 0.076891; 0.502258; -0.918400
478; 1419822857469616967; 10; 3; -1.065622; 0.264194; -0.369035
479; 1419822857474652367; 10; 3; -1.124085; 0.187525; 0.132798
480; 1419822857479657250; 10; 3; -0.772300; 0.309737; 0.314058
481; 1419822857484723168; 10; 3; -0.826932; 0.132377; 0.538163
482; 1419822857489728051; 10; 3; -0.791546; 0.094548; 0.449980
483; 1419822857494793969; 10; 3; -0.639248; 0.001072; 0.366353
484; 1419822857499798851; 10; 3; -0.429986; 0.061023; 0.349092
485; 1419822857504834252; 10; 3; -0.051051; 0.082965; 0.352791
486; 1419822857509869652; 10; 3; 0.217417; 0.092072; 0.427172
487; 1419822857514905053; 10; 3; 0.307862; 0.049175; 0.421398
488; 1419822857520001488; 10; 3; 0.442513; 0.009993; 0.513021
489; 1419822857525006371; 10; 3; 0.386706; -0.032957; 0.449386
490; 1419822857530011254; 10; 3; 0.344956; -0.029948; 0.405598
491; 1419822857535046654; 10; 3; 0.210189; 0.012882; 0.438747
492; 1419822857540082055; 10; 3; 0.182198; 0.045433; 0.319619
493; 1419822857545117455; 10; 3; 0.136204; 0.010621; 0.238703
494; 1419822857550152855; 10; 3; 0.061504; 0.017887; 0.174501
495; 1419822857555188256; 10; 3; -0.061106; 0.066066; 0.169563
496; 1419822857560223656; 10; 3; -0.113102; 0.034067; -0.002148
497; 1419822857565259057; 10; 3; -0.209013; 0.026711; -0.105335
498; 1419822857570294457; 10; 3; -0.158948; -0.011840; -0.182980
499; 1419822857575360375; 10; 3; -0.114214; -0.025691; -0.267231
500; 1419822857580365258; 10; 3; -0.088950; -0.069343; -0.139752
501; 1419822857585400658; 10; 3; -0.003123; 0.043795; -0.248770
502; 1419822857590436058; 10; 3; 0.034195; -0.001314; -0.312323
503; 1419822857595471459; 10; 3; 0.050230; 0.002233; -0.265071
504; 1419822857600537377; 10; 3; 0.041370; -0.022934; -0.394613
505; 1419822857605572777; 10; 3; -0.029031; -0.307020; -0.566595
506; 1419822857610577660; 10; 3; -31.528822; -7.249932; -13.287947
507; 1419822857615613060; 10; 3; 8.110015; 2.989263; -4.158732
508; 1419822857620648461; 10; 3; 12.514064; 3.605837; 1.485419
509; 1419822857625714379; 10; 3; 8.069908; 1.692176; 4.512717
510; 1419822857630719262; 10; 3; -0.935102; -1.533623; 3.206314
511; 1419822857635754662; 10; 3; -1.839874; -1.236749; 1.212241
512; 1419822857640790062; 10; 3; 0.285914; -0.042936; 0.335552
513; 1419822857645825463; 10; 3; 1.257852; 0.578846; -0.129569
514; 1419822857650860863; 10; 3; 1.761755; 0.767875; 0.137928
515; 1419822857655896264; 10; 3; 1.673573; 0.724416; 0.806744
516; 1419822857660931664; 10; 3; 0.914848; 0.566185; 0.341215
517; 1419822857665967064; 10; 3; -0.661195; 0.066178; -0.239107
518; 1419822857671032982; 10; 3; -0.886231; 0.021167; -0.561877
519; 1419822857676068383; 10; 3; -0.719995; 0.243006; -0.612285
520; 1419822857681073266; 10; 3; -0.830910; 0.325359; -0.295433
521; 1419822857686108666; 10; 3; -0.936103; 0.361319; 0.056573
522; 1419822857691144066; 10; 3; -0.965434; 0.172478; 0.147429
523; 1419822857696179467; 10; 3; -0.794707; 0.083128; 0.111376
524; 1419822857701214867; 10; 3; -0.654351; -0.004587; -0.053486
525; 1419822857706250267; 10; 3; -0.382338; -0.157198; 0.106764
526; 1419822857711285668; 10; 3; -0.145021; -0.078678; 0.350246
527; 1419822857716321068; 10; 3; 0.302094; -0.078460; 0.343303
528; 1419822857721356469; 10; 3; 0.526019; 0.066730; 0.484789
529; 1419822857726422387; 10; 3; 0.687192; 0.122462; 0.584646
530; 1419822857731427269; 10; 3; 0.608228; 0.072110; 0.715731
531; 1419822857736462670; 10; 3; 0.421465; 0.073551; 0.752480
532; 1419822857741498070; 10; 3; 0.375140; 0.000311; 0.727715
533; 1419822857746594506; 10; 3; 0.333306; 0.026997; 0.563322
534; 1419822857751629906; 10; 3; 0.211431; 0.105453; 0.577320
535; 1419822857756634789; 10; 3; 0.088899; 0.100330; 0.459042
536; 1419822857761639672; 10; 3; -0.039496; 0.075488; 0.254024
537; 1419822857766675072; 10; 3; -0.187112; 0.108358; 0.113022
538; 1419822857771710473; 10; 3; -0.156902; 0.149095; 0.154487
539; 1419822857776776391; 10; 3; -0.214159; 0.099184; 0.079751
540; 1419822857781811791; 10; 3; -0.279174; 0.088450; 0.002849
541; 1419822857786816674; 10; 3; -0.243992; 0.106118; -0.134433
542; 1419822857791882592; 10; 3; -0.122217; 0.059318; -0.132237
543; 1419822857796917992; 10; 3; 0.037698; 0.012486; -0.233342
544; 1419822857801953392; 10; 3; 0.084163; -0.025906; -0.404428
545; 1419822857806988793; 10; 3; 0.110724; -0.003127; -0.428507
546; 1419822857812024193; 10; 3; -14.878383; -10.321586; -4.448027
547; 1419822857817059594; 10; 3; 0.083651; 3.569685; -9.116277
548; 1419822857822094994; 10; 3; 11.670131; 3.549994; -0.866643
549; 1419822857827130394; 10; 3; 8.509132; 1.968073; 3.791956
550; 1419822857832165795; 10; 3; 0.565311; -1.472754; 3.570322
551; 1419822857837201195; 10; 3; -3.324477; -2.475943; 0.895230
552; 1419822857842236596; 10; 3; -1.576928; -1.019414; -0.586498
553; 1419822857847271996; 10; 3; 0.522346; 0.357258; -0.988936
554; 1419822857852337914; 10; 3; 1.220501; 0.736799; 0.629673
555; 1419822857857342797; 10; 3; 1.059908; 0.466014; 1.340135
556; 1419822857862408715; 10; 3; 0.803105; 0.296734; 0.621190
557; 1419822857867413598; 10; 3; 0.535876; 0.157277; -0.193974
558; 1419822857872656645; 10; 3; 0.334316; 0.159060; -0.113735
559; 1419822857877692045; 10; 3; 0.264703; 0.158951; 0.108096
560; 1419822857882727446; 10; 3; 0.134495; 0.230667; 0.289598
561; 1419822857887762846; 10; 3; -0.204664; 0.265716; 0.169974
562; 1419822857892828764; 10; 3; -1.410137; 0.104795; 0.197792
563; 1419822857897803129; 10; 3; -1.206872; 0.145041; 0.032644
564; 1419822857902869047; 10; 3; -0.947628; 0.174605; 0.070248
565; 1419822857907904448; 10; 3; -0.544629; 0.213897; 0.144825
566; 1419822857912909330; 10; 3; -0.268997; 0.292732; 0.106603
567; 1419822857917944731; 10; 3; -0.066909; 0.302938; 0.110408
568; 1419822857922980131; 10; 3; 0.131873; 0.281465; 0.183667
569; 1419822857928046049; 10; 3; 0.130940; 0.119020; 0.242072
570; 1419822857933050932; 10; 3; 0.209114; 0.023622; 0.234826
571; 1419822857938086332; 10; 3; 0.308071; -0.000319; 0.315606
572; 1419822857943121733; 10; 3; 0.387535; 0.025474; 0.325367
573; 1419822857948187651; 10; 3; 0.421669; 0.028313; 0.214534
574; 1419822857953223051; 10; 3; 0.316911; 0.066381; 0.286414
575; 1419822857958258452; 10; 3; 0.120904; 0.112284; 0.134348
576; 1419822857963293852; 10; 3; -0.013180; 0.136238; 0.298184
577; 1419822857968329252; 10; 3; -0.134657; 0.158392; 0.227327
578; 1419822857973395170; 10; 3; -0.184646; 0.179840; 0.180069
579; 1419822857978400053; 10; 3; -0.234994; 0.169779; 0.157386
580; 1419822857983435454; 10; 3; -0.277827; 0.120028; 0.068765
581; 1419822857988470854; 10; 3; -0.241112; 0.143597; -0.053757
582; 1419822857993506254; 10; 3; -0.226134; 0.051498; -0.033178
583; 1419822857998511137; 10; 3; -0.138637; 0.056758; -0.187129
584; 1419822858003546538; 10; 3; -0.042268; 0.044103; -0.219572
585; 1419822858008612455; 10; 3; 0.077463; -0.030292; -0.402910
586; 1419822858013617338; 10; 3; 0.125332; -0.069920; -0.434142
587; 1419822858018683256; 10; 3; 0.255917; -0.052181; -0.550086
588; 1419822858023718657; 10; 3; 0.250949; -0.055318; -0.545360
589; 1419822858028754057; 10; 3; 0.246522; -0.057873; -0.541350
590; 1419822858033758940; 10; 3; 0.214446; -0.099175; -0.398842
591; 1419822858038824858; 10; 3; 0.212119; -0.100797; -0.395984
592; 1419822858043860258; 10; 3; 0.211033; -0.101945; -0.393609
593; 1419822858048865141; 10; 3; 0.210926; -0.102768; -0.391551
594; 1419822858053900541; 10; 3; 0.029870; -0.049958; -0.301686
595; 1419822858058935942; 10; 3; 0.031550; -0.050616; -0.299935
596; 1419822858064001860; 10; 3; 0.033647; -0.051249; -0.298163
597; 1419822858069067778; 10; 3; 0.060629; -0.088644; -0.321452
598; 1419822858074103178; 10; 3; 0.177640; -0.130573; -0.274844
599; 1419822858079108061; 10; 3; 0.178801; -0.130576; -0.273890
600; 1419822858084112944; 10; 3; 0.179325; -0.130240; -0.273486
601; 1419822858089178862; 10; 3; 0.179273; -0.129580; -0.273608
602; 1419822858094183745; 10; 3; 0.271525; -0.095364; -0.144661
603; 1419822858099249663; 10; 3; 0.270958; -0.094204; -0.145813
604; 1419822858104254545; 10; 3; 0.275521; -0.127304; -0.182832
605; 1419822858109289946; 10; 3; 0.367596; -0.142310; -0.157006
606; 1419822858114355864; 10; 3; 0.350080; -0.097668; -0.195534
607; 1419822858119391264; 10; 3; 0.295638; -0.062472; -0.049864
608; 1419822858124457182; 10; 3; 0.250547; -0.008248; 0.027866
609; 1419822858129462065; 10; 3; 0.170363; 0.026834; 0.078263
610; 1419822858134466948; 10; 3; 0.117778; 0.008253; 0.080066
611; 1419822858139502348; 10; 3; 0.077128; 0.069090; 0.122572
612; 1419822858144537748; 10; 3; 0.045872; 0.064259; 0.105872
613; 1419822858149573149; 10; 3; 0.001127; 0.104367; 0.249842
614; 1419822858154608549; 10; 3; 0.024714; 0.129887; 0.174027
615; 1419822858159704985; 10; 3; 0.048802; 0.137296; 0.220970
616; 1419822858164740385; 10; 3; 0.075685; 0.057681; 0.129087
617; 1419822858169745268; 10; 3; 0.093606; 0.082460; 0.104223
618; 1419822858174750151; 10; 3; 0.196582; 0.053456; 0.103473
619; 1419822858179785551; 10; 3; 0.198013; 0.045604; 0.081673
620; 1419822858184851469; 10; 3; 0.255217; 0.017344; -0.064561
621; 1419822858189886870; 10; 3; 0.288801; -0.033533; -0.054743
622; 1419822858194922270; 10; 3; 0.183831; 0.051153; -0.047275
623; 1419822858199957670; 10; 3; 0.162899; 0.057409; -0.054160
624; 1419822858204962553; 10; 3; 0.140210; -0.001585; -0.194181
625; 1419822858210058989; 10; 3; 0.066821; 0.034592; -0.114123
626; 1419822858215063871; 10; 3; -0.002518; 0.039824; -0.006827
627; 1419822858220099272; 10; 3; -0.022409; 0.021276; -0.048135
628; 1419822858225134672; 10; 3; -0.063276; 0.069253; -0.047668
629; 1419822858230139555; 10; 3; -0.052628; 0.127761; -0.035147
630; 1419822858235205473; 10; 3; -0.084757; 0.070802; 0.067821
631; 1419822858240210356; 10; 3; -0.110158; 0.081600; -0.012344
632; 1419822858245276274; 10; 3; -0.086081; 0.089927; -0.000843
633; 1419822858250281157; 10; 3; -0.140105; 0.111181; 0.024956
634; 1419822858255347075; 10; 3; -0.020037; 0.126258; 0.003365
635; 1419822858260351957; 10; 3; -0.007423; 0.084146; 0.063930
636; 1419822858265387358; 10; 3; -0.010302; 0.135880; -0.072726
637; 1419822858270422758; 10; 3; -0.039487; 0.174367; -0.112804
